time,playerPositionX,playerPositionZ,playerRotation,rewardAmount,painBodyPart,painBodySource
0.7060089,-0.05600283,3.777327,-0.007461213,0,00,000
0.7121582,-0.0572633,3.861814,-0.007461213,0,00,000
0.7181244,-0.05854832,3.947944,-0.007461213,0,00,000
0.7242432,-0.05980026,4.031857,-0.007461213,0,00,000
0.7302246,-0.06108752,4.118134,-0.007461213,0,00,000
0.7363129,-0.06234983,4.20274,-0.007461213,0,00,000
0.7423859,-0.06364034,4.289234,-0.007461213,0,00,000
0.7484589,-0.0649294,4.375629,-0.007461213,0,00,000
0.7545166,-0.06622402,4.462397,-0.007461213,0,00,000
0.7605591,-0.06751595,4.548983,-0.007461213,0,00,000
0.7666168,-0.06881051,4.635745,-0.007461213,0,00,000
0.7726898,-0.07011087,4.722894,-0.007461213,0,00,000
0.7787628,-0.07141511,4.810303,-0.007461213,0,00,000
0.7848663,-0.07272413,4.898031,-0.007461213,0,00,000
0.7909851,-0.07403981,4.986206,-0.007461213,0,00,000
0.7969055,-0.07536191,5.07481,-0.007461213,0,00,000
0.8029633,-0.07664312,5.160671,-0.007461213,0,00,000
0.8091125,-0.07795757,5.248762,-0.007461213,0,00,000
0.815094,-0.07929261,5.338231,-0.007461213,0,00,000
0.8211517,-0.08059277,5.425361,-0.007461213,0,00,000
0.8272247,-0.08191228,5.513788,-0.007461213,0,00,000
0.8332367,-0.08323554,5.602466,-0.007461213,0,00,000
0.839325,-0.08454941,5.690515,-0.007461213,0,00,000
0.8454285,-0.08588119,5.779762,-0.007461213,0,00,000
0.8517761,-0.0872159,5.869206,-0.007461213,0,00,000
0.8577881,-0.08860769,5.962475,-0.007461213,0,00,000
0.863739,-0.08992688,6.050878,-0.007461213,0,00,000
0.869812,-0.09123296,6.138402,-0.007461213,0,00,000
0.8757629,-0.09256753,6.227836,-0.007461213,0,00,000
0.8818359,-0.09387626,6.315536,-0.007461213,0,00,000
0.8878937,-0.09521326,6.405131,-0.007461213,0,00,000
0.8939972,-0.0965441,6.494545,-0.007068524,0,00,000
0.9004517,-0.09788289,6.584717,-0.007068524,0,00,000
0.9062195,-0.09929678,6.680185,-0.007068524,0,00,000
0.912262,-0.1005565,6.765637,-0.006675834,0,00,000
0.9183197,-0.1018691,6.855087,-0.006675834,0,00,000
0.9242859,-0.1031796,6.944798,-0.006675834,0,00,000
0.9303741,-0.1044663,7.033235,-0.006675834,0,00,000
0.9363403,-0.1057731,7.123667,-0.006283144,0,00,000
0.9424896,-0.1070461,7.21232,-0.006283144,0,00,000
0.9486389,-0.1083478,7.303532,-0.006283144,0,00,000
0.9546661,-0.1096395,7.39484,-0.005890452,0,00,000
0.9607391,-0.1108968,7.484439,-0.005890452,0,00,000
0.9668427,-0.1121556,7.574865,-0.005890452,0,00,000
0.9729156,-0.1134054,7.665576,-0.005497759,0,00,000
0.9790802,-0.1146386,7.755976,-0.005497759,0,00,000
0.9852448,-0.1158802,7.847873,-0.005497759,0,00,000
0.9912567,-0.1171105,7.93979,-0.005497759,0,00,000
0.9972076,-0.1182993,8.029385,-0.005497759,0,00,000
1.003372,-0.1194654,8.11799,-0.005497759,0,00,000
1.009384,-0.1206637,8.209789,-0.005497759,0,00,000
1.015533,-0.1218263,8.299541,-0.005497759,0,00,000
1.021622,-0.1230052,8.39123,-0.005497759,0,00,000
1.027267,-0.1241657,8.482143,-0.005497759,0,00,000
1.033279,-0.125234,8.566354,-0.005497759,0,00,000
1.039444,-0.1263653,8.656113,-0.005497759,0,00,000
1.045395,-0.1275193,8.748259,-0.005497759,0,00,000
1.051437,-0.128626,8.837148,-0.005497759,0,00,000
1.057556,-0.1297448,8.927511,-0.005497759,0,00,000
1.06366,-0.1308693,9.018844,-0.005497759,0,00,000
1.069641,-0.1319872,9.110118,-0.005497759,0,00,000
1.075668,-0.1330772,9.199551,-0.005497759,0,00,000
1.081757,-0.1341696,9.28961,-0.005497759,0,00,000
1.087769,-0.1352695,9.380706,-0.005497759,0,00,000
1.093903,-0.1363501,9.470581,-0.005497759,0,00,000
1.099899,-0.1374482,9.562309,-0.005497759,0,00,000
1.112106,-0.1395939,9.742579,-0.005497759,0,00,000
1.118149,-0.1406834,9.834628,-0.005497759,0,00,000
1.124191,-0.1417536,9.925063,-0.005890452,0,00,000
1.13028,-0.1428241,10.01554,-0.005890452,0,00,000
1.136322,-0.1439015,10.10663,-0.005890452,0,00,000
1.14241,-0.1449723,10.19717,-0.005890452,0,00,000
1.148483,-0.1460491,10.28824,-0.005890452,0,00,000
1.154434,-0.1471243,10.37919,-0.005890452,0,00,000
1.16069,-0.1481766,10.46821,-0.005890452,0,00,000
1.166626,-0.1492846,10.56196,-0.005890452,0,00,000
1.172638,-0.1503386,10.65088,-0.006283144,0,00,000
1.178879,-0.1514122,10.7409,-0.006675834,0,00,000
1.184799,-0.1525385,10.83447,-0.007068524,0,00,000
1.190872,-0.1536154,10.92321,-0.007068524,0,00,000
1.196899,-0.1547321,11.0142,-0.007461213,0,00,000
1.202881,-0.1558529,11.10458,-0.007461213,0,00,000
1.208939,-0.1569753,11.19422,-0.007461213,0,00,000
1.215103,-0.158122,11.28496,-0.007461213,0,00,000
1.221039,-0.1592999,11.37734,-0.007461213,0,00,000
1.227142,-0.1604417,11.46617,-0.007461213,0,00,000
1.23317,-0.1616255,11.55755,-0.007461213,0,00,000
1.239182,-0.1628034,11.64781,-0.007461213,0,00,000
1.2453,-0.1639875,11.73793,-0.007461213,0,00,000
1.251343,-0.1652017,11.82972,-0.007461213,0,00,000
1.257385,-0.166407,11.92027,-0.007461213,0,00,000
1.263504,-0.1676207,12.01094,-0.007461213,0,00,000
1.269547,-0.1688541,12.10255,-0.007461213,0,00,000
1.275604,-0.1700791,12.19307,-0.007461213,0,00,000
1.281662,-0.1713129,12.28378,-0.007461213,0,00,000
1.287674,-0.1725543,12.37462,-0.007461213,0,00,000
1.293793,-0.1737906,12.4647,-0.007461213,0,00,000
1.29985,-0.1750553,12.55645,-0.007461213,0,00,000
1.305893,-0.1763134,12.64736,-0.007461213,0,00,000
1.31192,-0.177571,12.73788,-0.007461213,0,00,000
1.317978,-0.1788306,12.82823,-0.007461213,0,00,000
1.324036,-0.1801004,12.919,-0.007461213,0,00,000
1.330154,-0.1813741,13.00976,-0.007461213,0,00,000
1.336197,-0.1826642,13.1014,-0.007461213,0,00,000
1.342209,-0.1839429,13.19196,-0.007461213,0,00,000
1.348343,-0.1852205,13.2822,-0.007461213,0,00,000
1.354401,-0.1865252,13.37411,-0.007461213,0,00,000
1.360413,-0.1878193,13.46505,-0.007461213,0,00,000
1.366562,-0.1891054,13.55521,-0.007461213,0,00,000
1.372528,-0.1904249,13.64751,-0.007461213,0,00,000
1.378555,-0.191706,13.73693,-0.007461213,0,00,000
1.384613,-0.1930034,13.82731,-0.007461213,0,00,000
1.390671,-0.1943105,13.91819,-0.007461213,0,00,000
1.396683,-0.1956185,14.00896,-0.007461213,0,00,000
1.402817,-0.1969197,14.09912,-0.007461213,0,00,000
1.40892,-0.1982482,14.191,-0.007461213,0,00,000
1.415192,-0.1995727,14.28247,-0.007461213,0,00,000
1.420959,-0.2009359,14.37646,-0.007461213,0,00,000
1.427109,-0.2021906,14.46286,-0.007461213,0,00,000
1.43309,-0.2035325,14.55515,-0.007461213,0,00,000
1.439362,-0.2048392,14.64489,-0.007461213,0,00,000
1.445358,-0.2062113,14.739,-0.007461213,0,00,000
1.451355,-0.207521,14.82898,-0.007068524,0,00,000
1.457336,-0.2088144,14.91887,-0.005497759,0,00,000
1.463425,-0.2100862,15.00852,-0.005105066,0,00,000
1.469543,-0.2113574,15.09987,-0.004319676,0,00,000
1.475647,-0.2126076,15.19166,-0.00392698,0,00,000
1.481598,-0.2138191,15.28329,-0.002748889,0,00,000
1.487686,-0.214962,15.37246,-0.002356192,0,00,000
1.493713,-0.2160871,15.46387,-0.001178096,0,00,000
1.499832,-0.2171533,15.55431,-0.0007853971,0,00,000
1.505798,-0.2181761,15.64618,0.0007853991,0,00,000
1.511917,-0.2191145,15.73563,0.001178098,0,00,000
1.518005,-0.2200048,15.82733,0.002748891,0,00,000
1.524078,-0.2208174,15.91873,0.003534286,0,00,000
1.530106,-0.2215423,16.00977,0.005105067,0,00,000
1.536133,-0.2221757,16.1001,0.005890453,0,00,000
1.542206,-0.2227138,16.19049,0.007461214,0,00,000
1.548279,-0.2231605,16.28164,0.007853902,0,00,000
1.554352,-0.2235019,16.37281,0.00942464,0,00,000
1.560364,-0.2237361,16.4639,0.01021,0,00,000
1.566498,-0.223858,16.5541,0.01138803,0,00,000
1.572479,-0.2238664,16.64609,0.01217337,0,00,000
1.578629,-0.2237559,16.73587,0.01374404,0,00,000
1.584641,-0.2235124,16.82814,0.01492201,0,00,000
1.590668,-0.2231493,16.91836,0.01570732,0,00,000
1.596603,-0.2226567,17.00864,0.01688526,0,00,000
1.602768,-0.2220453,17.09757,0.01767054,0,00,000
1.608841,-0.2212684,17.1901,0.01884844,0,00,000
1.614883,-0.2203658,17.28128,0.0196337,0,00,000
1.620926,-0.2193297,17.37191,0.02081155,0,00,000
1.627045,-0.2181538,17.46257,0.02159677,0,00,000
1.633163,-0.2168123,17.55442,0.02316718,0,00,000
1.63913,-0.2153214,17.64624,0.02395236,0,00,000
1.645126,-0.2137177,17.73565,0.02591524,0,00,000
1.651184,-0.2119476,17.8256,0.02709293,0,00,000
1.657211,-0.2099722,17.91649,0.03101826,0,00,000
1.663269,-0.2078133,18.00694,0.03298075,0,00,000
1.669388,-0.2054231,18.09783,0.03690534,0,00,000
1.6754,-0.2027757,18.18958,0.03925982,0,00,000
1.681473,-0.1999204,18.27974,0.0435758,0,00,000
1.687485,-0.1967714,18.37076,0.04592964,0,00,000
1.693634,-0.1933683,18.46085,0.05024432,0,00,000
1.699631,-0.1895873,18.55293,0.05220524,0,00,000
1.705887,-0.1855933,18.64265,0.05651854,0,00,000
1.711914,-0.1810871,18.73629,0.05808675,0,00,000
1.717941,-0.1764247,18.82639,0.06161471,0,00,000
1.723846,-0.1714358,18.91656,0.06279052,0,00,000
1.730011,-0.1662321,19.00487,0.06553375,0,00,000
1.735992,-0.1604657,19.09701,0.06631745,0,00,000
1.742157,-0.1545584,19.18632,0.06827649,0,00,000
1.748154,-0.1481363,19.27844,0.06906004,0,00,000
1.754211,-0.1415852,19.368,0.07023527,0,00,000
1.760254,-0.1346713,19.45841,0.070627,0,00,000
1.766281,-0.1274752,19.54872,0.07101871,0,00,000
1.772385,-0.1200277,19.63875,0.07101871,0,00,000
1.778427,-0.1122331,19.72975,0.07101871,0,00,000
1.784531,-0.1042669,19.81984,0.07101871,0,00,000
1.790527,-0.0959818,19.91081,0.07101871,0,00,000
1.79657,-0.08761361,20.00025,0.07101871,0,00,000
1.802719,-0.07896315,20.0904,0.07101871,0,00,000
1.808731,-0.06996703,20.18196,0.07101871,0,00,000
1.814728,-0.06095998,20.27166,0.07101871,0,00,000
1.820816,-0.05180002,20.36106,0.07101871,0,00,000
1.826874,-0.0423167,20.45187,0.07101871,0,00,000
1.832932,-0.03273395,20.54202,0.07101871,0,00,000
1.839188,-0.02299444,20.63214,0.07101871,0,00,000
1.845169,-0.01277751,20.7252,0.070627,0,00,000
1.851334,-0.002854666,20.81433,0.070627,0,00,000
1.857208,0.00750095,20.90611,0.07023527,0,00,000
1.863464,0.01749003,20.99364,0.06984353,0,00,000
1.869385,0.02822007,21.08667,0.06866827,0,00,000
1.875504,0.03846128,21.17472,0.0674929,0,00,000
1.88147,0.04911407,21.26574,0.06514189,0,00,000
1.887543,0.05955857,21.35456,0.06396626,0,00,000
1.893539,0.07022466,21.44503,0.06161471,0,00,000
1.899643,0.08075424,21.53423,0.06004683,0,00,000
1.905655,0.09146252,21.62506,0.05730267,0,00,000
1.911743,0.1019942,21.71463,0.05534229,0,00,000
1.917755,0.112575,21.80516,0.0514209,0,00,000
1.923981,0.1229645,21.89474,0.04906768,0,00,000
1.929871,0.1336088,21.98756,0.04475275,0,00,000
1.936081,0.1435564,22.07538,0.04239879,0,00,000
1.942535,0.1538537,22.16785,0.03729776,0,00,000
1.947998,0.1643333,22.26406,0.03219576,0,00,000
1.954163,0.1730272,22.34552,0.02944818,0,00,000
1.960175,0.182606,22.43751,0.02709292,0,00,000
1.966232,0.1916707,22.52707,0.02198938,0,00,000
1.972351,0.2005424,22.6174,0.01963369,0,00,000
1.978363,0.2091887,22.7086,0.01452935,0,00,000
1.984451,0.2173811,22.79822,0.01217337,0,00,000
1.990479,0.2253521,22.88915,0.007461212,0,00,000
1.996521,0.2329041,22.97911,0.005497758,0,00,000
2.002823,0.2401244,23.06938,0.001178095,0,00,000
2.008774,0.2472456,23.16345,-0.002356194,0,00,000
2.014771,0.2536266,23.25244,-0.003926982,0,00,000
2.020813,0.2596835,23.34203,-0.006675836,0,00,000
2.02684,0.2654276,23.43239,-0.007853902,0,00,000
2.032944,0.2707884,23.52249,-0.01021,0,00,000
2.039001,0.2758504,23.61368,-0.01099535,0,00,000
2.045029,0.2805318,23.70428,-0.0117807,0,00,000
2.051102,0.2848586,23.79444,-0.01217337,0,00,000
2.057129,0.2888997,23.88532,-0.01217337,0,00,000
2.063232,0.2926101,23.97552,-0.01217337,0,00,000
2.069275,0.2960775,24.06694,-0.01217337,0,00,000
2.075272,0.2992349,24.15738,-0.01217337,0,00,000
2.081284,0.3021119,24.24712,-0.01217337,0,00,000
2.087372,0.304749,24.33699,-0.01217337,0,00,000
2.093521,0.3071832,24.42807,-0.01217337,0,00,000
2.099487,0.3094091,24.52,-0.01217337,0,00,000
2.105591,0.3113621,24.60922,-0.01217337,0,00,000
2.111633,0.3131568,24.70065,-0.01217337,0,00,000
2.117722,0.3147386,24.79104,-0.01217337,0,00,000
2.123764,0.3161489,24.88227,-0.01217337,0,00,000
2.129822,0.3173743,24.97285,-0.01217337,0,00,000
2.13588,0.318434,25.06349,-0.01217337,0,00,000
2.141937,0.3193359,25.15421,-0.01217337,0,00,000
2.148087,0.3200865,25.24486,-0.01217337,0,00,000
2.154129,0.3206976,25.33699,-0.01256604,0,00,000
2.160095,0.3211589,25.42748,-0.01256604,0,00,000
2.166199,0.321485,25.51676,-0.01256604,0,00,000
2.172241,0.3216903,25.60808,-0.01256604,0,00,000
2.178375,0.3217704,25.69851,-0.01295871,0,00,000
2.184387,0.3217309,25.79034,-0.01295871,0,00,000
2.190536,0.3215814,25.8805,-0.01295871,0,00,000
2.196487,0.3213153,25.97255,-0.01335137,0,00,000
2.202637,0.3209559,26.06181,-0.01335137,0,00,000
2.208603,0.3204817,26.154,-0.01335137,0,00,000
2.214737,0.3199297,26.24342,-0.01335137,0,00,000
2.220703,0.3192661,26.33532,-0.01374403,0,00,000
2.226913,0.3185345,26.42466,-0.01374404,0,00,000
2.232849,0.317679,26.51778,-0.0141367,0,00,000
2.239044,0.3167809,26.60674,-0.0141367,0,00,000
2.24498,0.3157587,26.69969,-0.0141367,0,00,000
2.251007,0.3147085,26.78856,-0.0141367,0,00,000
2.256989,0.3135691,26.87889,-0.0141367,0,00,000
2.263199,0.3123719,26.96849,-0.0141367,0,00,000
2.269562,0.3110593,27.06156,-0.0141367,0,00,000
2.275299,0.309644,27.15702,-0.0141367,0,00,000
2.281525,0.3083138,27.24296,-0.01452936,0,00,000
2.287354,0.3068056,27.3363,-0.01452936,0,00,000
2.293533,0.30534,27.42375,-0.01452936,0,00,000
2.299576,0.3037326,27.5163,-0.01452936,0,00,000
2.305786,0.3021066,27.60696,-0.01452936,0,00,000
2.311554,0.3003856,27.70006,-0.01452936,0,00,000
2.317902,0.2987429,27.78662,-0.01452936,0,00,000
2.323654,0.2968901,27.88169,-0.01452936,0,00,000
2.330032,0.2951694,27.96803,-0.01452936,0,00,000
2.3358,0.2932181,28.0637,-0.01452936,0,00,000
2.341827,0.2914222,28.15005,-0.01452936,0,00,000
2.347916,0.2895069,28.24042,-0.01452936,0,00,000
2.353943,0.2875359,28.33176,-0.01452936,0,00,000
2.35997,0.2855529,28.42214,-0.01452936,0,00,000
2.366119,0.2835386,28.51253,-0.01452936,0,00,000
2.372253,0.2814532,28.60473,-0.01452936,0,00,000
2.378357,0.279343,28.69674,-0.01452936,0,00,000
2.384399,0.2772188,28.78816,-0.01452936,0,00,000
2.390335,0.2750884,28.87876,-0.01452936,0,00,000
2.396652,0.2729699,28.96785,-0.01452936,0,00,000
2.402908,0.270691,29.06261,-0.01452936,0,00,000
2.408752,0.2684137,29.15648,-0.0141367,0,00,000
2.414764,0.2662731,29.24417,-0.01374403,0,00,000
2.42099,0.2640575,29.33439,-0.01374404,0,00,000
2.427002,0.2617542,29.42762,-0.01374404,0,00,000
2.432999,0.2595158,29.51773,-0.01374404,0,00,000
2.439255,0.2572705,29.60766,-0.01374404,0,00,000
2.444931,0.2549155,29.70151,-0.01374404,0,00,000
2.450989,0.252772,29.78655,-0.01374404,0,00,000
2.457184,0.2504705,29.87747,-0.01374404,0,00,000
2.463226,0.2481117,29.97026,-0.01374404,0,00,000
2.469345,0.2457979,30.06091,-0.01374404,0,00,000
2.475494,0.2434462,30.15271,-0.01374404,0,00,000
2.481491,0.2410766,30.24487,-0.01374404,0,00,000
2.487411,0.2387569,30.33479,-0.01374404,0,00,000
2.493515,0.2364621,30.42347,-0.01374404,0,00,000
2.499573,0.2340885,30.51491,-0.01374404,0,00,000
2.505463,0.2317253,30.6057,-0.01374404,0,00,000
2.511414,0.2294214,30.69397,-0.01374404,0,00,000
2.517487,0.2270848,30.78327,-0.01374404,0,00,000
2.523529,0.2246966,30.87431,-0.01374404,0,00,000
2.529663,0.2223142,30.96492,-0.01374404,0,00,000
2.53566,0.2198932,31.0568,-0.01374404,0,00,000
2.541931,0.217518,31.14674,-0.01374404,0,00,000
2.548126,0.2150283,31.24084,-0.01374404,0,00,000
2.554062,0.212563,31.33382,-0.01374404,0,00,000
2.560165,0.2102021,31.42271,-0.01374404,0,00,000
2.566315,0.207765,31.51432,-0.01374404,0,00,000
2.572556,0.2053074,31.60654,-0.01374404,0,00,000
2.578674,0.2028035,31.70021,-0.0141367,0,00,000
2.584518,0.2003446,31.79194,-0.0141367,0,00,000
2.590683,0.1979894,31.87946,-0.01452936,0,00,000
2.596603,0.1954907,31.97194,-0.01452936,0,00,000
2.602875,0.1930822,32.06076,-0.01452936,0,00,000
2.609085,0.1905258,32.15471,-0.01452936,0,00,000
2.614944,0.1879847,32.24776,-0.01452936,0,00,000
2.620941,0.1855773,32.33566,-0.01452936,0,00,000
2.626938,0.1831069,32.4256,-0.01452936,0,00,000
2.63295,0.1806346,32.51548,-0.0141367,0,00,000
2.639053,0.1781546,32.60564,-0.01374403,0,00,000
2.645142,0.1756489,32.69711,-0.01256604,0,00,000
2.651199,0.1731604,32.78846,-0.01217337,0,00,000
2.657059,0.1707027,32.87926,-0.0117807,0,00,000
2.663406,0.1683408,32.96707,-0.0117807,0,00,000
2.669312,0.1658024,33.06216,-0.01138803,0,00,000
2.675446,0.1634537,33.15077,-0.01138803,0,00,000
2.681549,0.1610341,33.24268,-0.01138803,0,00,000
2.687378,0.1586421,33.33415,-0.01138803,0,00,000
2.693512,0.1563693,33.42159,-0.01138803,0,00,000
2.699585,0.1539925,33.51358,-0.01138803,0,00,000
2.70575,0.1516548,33.60459,-0.01138803,0,00,000
2.711655,0.1492921,33.69708,-0.01138803,0,00,000
2.717834,0.1470443,33.78553,-0.01138803,0,00,000
2.723938,0.144702,33.87817,-0.01138803,0,00,000
2.729965,0.1423999,33.96966,-0.01138803,0,00,000
2.735916,0.1401364,34.06003,-0.01138803,0,00,000
2.741943,0.1379086,34.14936,-0.01138803,0,00,000
2.748001,0.1356662,34.23965,-0.01138803,0,00,000
2.754044,0.1334209,34.33043,-0.01138803,0,00,000
2.760239,0.131191,34.42092,-0.01138803,0,00,000
2.766251,0.1289087,34.51389,-0.01138803,0,00,000
2.772156,0.1267007,34.60415,-0.01138803,0,00,000
2.77829,0.1245415,34.6927,-0.01138803,0,00,000
2.7845,0.1223053,34.7847,-0.01138803,0,00,000
2.790543,0.1200502,34.87778,-0.01138803,0,00,000
2.796341,0.1178598,34.96844,-0.01138803,0,00,000
2.802292,0.1157665,35.05531,-0.01138803,0,00,000
2.808426,0.1136192,35.14466,-0.01138803,0,00,000
2.814453,0.1114146,35.23663,-0.01138803,0,00,000
2.820511,0.1092558,35.3269,-0.01138803,0,00,000
2.826614,0.107086,35.41785,-0.01138803,0,00,000
2.832626,0.1049079,35.50934,-0.01138803,0,00,000
2.838669,0.1027681,35.59941,-0.01138803,0,00,000
2.844681,0.1006174,35.69012,-0.01138803,0,00,000
2.850708,0.09848553,35.7802,-0.01138803,0,00,000
2.856857,0.09635019,35.87059,-0.01138803,0,00,000
2.86293,0.09417754,35.96273,-0.01138803,0,00,000
2.869003,0.0920347,36.05375,-0.01138803,0,00,000
2.875275,0.08989596,36.14474,-0.01138803,0,00,000
2.881165,0.0876889,36.23878,-0.01138803,0,00,000
